"Douglass_narrative" "EK_adrift" "EK_ourVisit" "EK_suppressed" "freedman_body1" "freedman_body2" "freedman_intro1" "freedman_intro2" "TWH_denmark" "TWH_gabriel" "TWH_leaves" "TWH_natTurner"
"accordingly" 0.00813713789736357 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"acknowledge" 0.00813713789736357 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"acknowledged" 0 0.00634544608485977 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"acquaintance" 0.00542475859824238 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"acts" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0.0352609308885755 0 0 0 0.0214431221185805
"ad-" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"addition" 0.00542475859824238 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"adopt" 0.00542475859824238 0 0 0 0.0208899101733863 0 0 0 0.00897907874652061 0 0 0
"advancing" 0 0.00634544608485977 0 0 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"affected" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"afford" 0.00813713789736357 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"affray" 0 0 0 0 0.0104449550866931 0 0 0.141043723554302 0 0 0 0
"agents" 0.00271237929912119 0 0 0 0 0.0379867046533713 0 0 0 0 0 0
"ages" 0.00813713789736357 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"agreeable" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0.0524658971668416 0
"ah" 0.00271237929912119 0.00423029738990651 0 0.0217155266015201 0 0 0 0 0 0 0 0
"alarms" 0 0 0 0 0 0 0 0 0 0 0 0.0536078052964512
"almighty" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0107215610592902
"amid" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"anthony" 0.0108495171964848 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"anyhow" 0 0.00423029738990651 0 0 0 0.0284900284900285 0 0 0 0 0 0
"approved" 0.00271237929912119 0.00211514869495326 0 0.0217155266015201 0 0 0 0 0 0.0190949016612564 0 0
"arrangements" 0 0 0 0 0 0.00949667616334283 0 0.0705218617771509 0.0179581574930412 0 0 0
"assented" 0 0.00211514869495326 0 0.0325732899022801 0 0.00949667616334283 0 0 0 0 0 0
"assist" 0 0 0 0 0.0104449550866931 0.0189933523266857 0 0.0705218617771509 0 0 0 0
"associates" 0 0 0 0.01085776330076 0 0.0189933523266857 0 0 0 0.0190949016612564 0 0.0107215610592902
"assumed" 0.00271237929912119 0 0 0 0 0 0 0 0.0269372362395618 0.0190949016612564 0 0
"astonishing" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0428862442371609
"astonishment" 0.00271237929912119 0.00634544608485977 0 0 0 0 0 0 0.00897907874652061 0 0 0
"attempts" 0 0 0 0.0217155266015201 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"attributed" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0214431221185805
"aug" 0 0 0 0 0 0 0 0 0.0359163149860824 0 0 0.0107215610592902
"aware" 0.00542475859824238 0 0.025779840164991 0 0 0.00949667616334283 0 0 0 0 0 0
"banks" 0.00271237929912119 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"beaten" 0.00271237929912119 0.00211514869495326 0 0 0.0313348652600794 0 0 0 0 0 0 0
"beauty" 0.00271237929912119 0.00634544608485977 0 0 0 0 0 0 0.00897907874652061 0 0 0
"belong" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0.0107215610592902
"bennett" 0 0 0 0 0 0 0 0 0.044895393732603 0 0 0
"ber" 0 0.00211514869495326 0 0 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"bitterness" 0 0 0.051559680329982 0.01085776330076 0 0 0 0 0 0 0 0
"blast" 0.00271237929912119 0 0.0128899200824955 0 0 0.0284900284900285 0 0 0 0 0 0
"bloodshed" 0 0 0.025779840164991 0.01085776330076 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"blowing" 0.00271237929912119 0.00211514869495326 0 0 0 0.0284900284900285 0 0 0 0 0 0
"boast" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"bonds" 0.00813713789736357 0 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"breast" 0 0.00846059477981302 0 0 0 0.00949667616334283 0 0 0 0 0 0
"brother^s" 0 0.00423029738990651 0 0 0 0.0284900284900285 0 0 0 0 0 0
"bunyan" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"calls" 0.00813713789736357 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"capital" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0
"capt" 0 0 0 0 0 0 0 0 0.0269372362395618 0 0 0.0214431221185805
"castner" 0 0 0 0 0 0.0379867046533713 0 0.0352609308885755 0 0 0 0
"cat" 0.00271237929912119 0.00634544608485977 0 0 0 0 0 0 0 0 0.0174886323889472 0
"causing" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"cautiously" 0 0.00423029738990651 0 0 0 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"chairs" 0 0.00211514869495326 0.0128899200824955 0 0 0.0189933523266857 0 0 0 0.0190949016612564 0 0
"cheering" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0.0349772647778944 0
"chester" 0 0.00211514869495326 0 0 0.0208899101733863 0.00949667616334283 0 0.0352609308885755 0 0 0 0
"chinks" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"choose" 0.00271237929912119 0 0 0.01085776330076 0 0.00949667616334283 0 0 0.00897907874652061 0 0.0174886323889472 0
"chose" 0 0.00423029738990651 0 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"christ" 0.0108495171964848 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"civil" 0 0 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"clapp" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"clean" 0.0108495171964848 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"clothed" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"clump" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"column" 0 0.00634544608485977 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"comfort" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0107215610592902
"comfortable" 0.00542475859824238 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"comforts" 0.0108495171964848 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"committee" 0 0 0 0 0 0.0379867046533713 0 0 0.00897907874652061 0 0 0
"composure" 0 0 0 0 0 0 0 0 0.0269372362395618 0.0190949016612564 0 0.0107215610592902
"conditions" 0 0 0.025779840164991 0.0217155266015201 0 0.00949667616334283 0 0 0 0 0 0
"conjecture" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"connected" 0.00813713789736357 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"conscience" 0.0108495171964848 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"conspiracy" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0.0214431221185805
"consulted" 0.00542475859824238 0 0 0 0.0208899101733863 0 0 0.0352609308885755 0 0 0 0
"containing" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0214431221185805
"contented" 0.00813713789736357 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"contents" 0.00271237929912119 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"continue" 0.00271237929912119 0.00211514869495326 0.025779840164991 0 0 0.00949667616334283 0 0 0 0 0 0
"conversed" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"cool" 0.00271237929912119 0 0.025779840164991 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"coolness" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0
"cordial" 0 0 0.0386697602474865 0.0217155266015201 0 0 0 0 0 0 0 0
"couple" 0 0.00634544608485977 0 0.0217155266015201 0 0 0 0 0 0 0 0
"crawling" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"create" 0 0 0 0.01085776330076 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0.0214431221185805
"crouching" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0 0
"cunning" 0.00813713789736357 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"curses" 0.00813713789736357 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"cut-off" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"cutting" 0.0108495171964848 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"damn" 0.0108495171964848 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"decidedly" 0.00542475859824238 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"decision" 0.00813713789736357 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"deem" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"deliver" 0.00813713789736357 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"demonstration" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0.0179581574930412 0 0 0
"departed" 0.0108495171964848 0 0 0 0 0 0 0.0352609308885755 0 0 0 0
"design" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0
"destiny" 0.00271237929912119 0 0 0 0 0 0 0 0.0179581574930412 0 0 0.0214431221185805
"destroyed" 0 0.00634544608485977 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"detroit" 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0
"difference" 0.00542475859824238 0 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"dignity" 0.00271237929912119 0.00211514869495326 0.025779840164991 0 0.0104449550866931 0 0 0 0 0 0 0
"discussed" 0 0 0.025779840164991 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"disgust" 0.00542475859824238 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"dismay" 0 0 0 0 0.0208899101733863 0 0 0 0 0.0381898033225129 0 0.0107215610592902
"disturbed" 0.00542475859824238 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"disunion" 0 0 0.0644496004124774 0 0 0 0 0 0 0 0 0
"domestic" 0 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"double" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0 0
"downingtown" 0 0 0 0 0 0.00949667616334283 0 0.141043723554302 0 0 0 0
"driver" 0.00542475859824238 0 0 0 0 0.0284900284900285 0 0 0 0 0 0
"driving" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0 0
"dropped" 0 0.00634544608485977 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"dusky" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0321646831778707
"eaten" 0 0.00846059477981302 0 0 0 0 0 0 0.00897907874652061 0 0 0
"effects" 0.00813713789736357 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"eighteen" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0.0214431221185805
"embarrass" 0.00542475859824238 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0 0
"employ" 0.00271237929912119 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0.00897907874652061 0 0 0
"employer" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0.0705218617771509 0 0.0190949016612564 0 0
"en-" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"enabled" 0.00542475859824238 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0 0
"energy" 0 0.00211514869495326 0.0386697602474865 0 0 0 0 0 0.00897907874652061 0 0 0
"enjoying" 0.00271237929912119 0.00634544608485977 0.0128899200824955 0 0 0 0 0 0 0 0 0
"enlisted" 0 0 0 0 0 0 0 0 0.044895393732603 0 0 0
"established" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0214431221185805
"esteemed" 0.0108495171964848 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"exact" 0.00271237929912119 0 0.025779840164991 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"exchange" 0.00271237929912119 0.00423029738990651 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"exclaimed" 0 0.00423029738990651 0 0 0 0.00949667616334283 0.110987791342952 0 0 0 0.0174886323889472 0
"execution" 0 0 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0214431221185805
"exist" 0 0 0.0128899200824955 0.01085776330076 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0107215610592902
"ezekiel" 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0
"fairly" 0.00542475859824238 0.00211514869495326 0 0.01085776330076 0 0.00949667616334283 0 0 0 0 0 0
"fallen" 0.00271237929912119 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0
"fancied" 0 0 0.0128899200824955 0 0 0 0 0 0.0179581574930412 0 0.0174886323889472 0.0107215610592902
"fare" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"fastened" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"faster" 0.00542475859824238 0 0 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0
"fatal" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0381898033225129 0 0.0214431221185805
"fed" 0.00813713789736357 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"feed" 0.00542475859824238 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0
"fifth" 0 0 0 0.0325732899022801 0 0 0 0 0.0179581574930412 0 0 0
"finished" 0.00271237929912119 0 0 0.0325732899022801 0 0 0 0 0 0 0 0.0107215610592902
"fisher^s" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"flour" 0 0.00846059477981302 0 0 0 0.00949667616334283 0 0 0 0 0 0
"fool" 0 0.00211514869495326 0 0 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"formidable" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0381898033225129 0 0.0214431221185805
"forms" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0214431221185805
"fortnight" 0 0 0 0.01085776330076 0 0 0 0 0.0269372362395618 0 0.0174886323889472 0
"fortunately" 0 0 0 0 0.0104449550866931 0 0 0 0.0179581574930412 0 0.0349772647778944 0
"foul" 0.00542475859824238 0 0 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0 0
"fourteen" 0.00271237929912119 0.00211514869495326 0 0 0 0 0.110987791342952 0 0.00897907874652061 0 0 0.0107215610592902
"fraud" 0.0108495171964848 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"friendly" 0.00542475859824238 0 0.025779840164991 0 0 0 0 0 0 0.0190949016612564 0 0
"fright" 0.00271237929912119 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"frost" 0.00271237929912119 0.00634544608485977 0 0 0 0 0 0 0 0 0.0174886323889472 0
"furnished" 0 0.00634544608485977 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"g" 0 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"garrison" 0.00271237929912119 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0 0 0 0.0107215610592902
"gather" 0 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0
"glimpses" 0 0.00634544608485977 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"glory" 0.00542475859824238 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"goodness" 0.00813713789736357 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"gorsuch^s" 0 0 0 0 0 0.0379867046533713 0 0.0352609308885755 0 0 0 0
"granted" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"grass" 0 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0
"grave" 0.00813713789736357 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"grossest" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"growing" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0 0
"grown" 0 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0
"habit" 0.00271237929912119 0 0 0 0.0104449550866931 0 0.110987791342952 0 0 0 0.0349772647778944 0
"harder" 0.00813713789736357 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"hardships" 0.0108495171964848 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"haste" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"heartily" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"heat" 0.00271237929912119 0.00211514869495326 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"heavens" 0 0.00846059477981302 0 0 0 0 0 0 0 0 0 0.0107215610592902
"heels" 0 0.00423029738990651 0 0 0.0208899101733863 0 0 0 0 0 0.0174886323889472 0
"helped" 0.00271237929912119 0.00423029738990651 0 0 0.0104449550866931 0 0.110987791342952 0 0 0 0 0
"hesitation" 0 0.00846059477981302 0 0.01085776330076 0 0 0 0 0 0 0 0
"hidden" 0 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0
"hills" 0.00271237929912119 0.00846059477981302 0 0 0 0 0 0 0 0 0 0
"hit" 0 0.00423029738990651 0.0128899200824955 0 0 0 0 0.0352609308885755 0 0 0.0174886323889472 0
"hopes" 0.00542475859824238 0.00423029738990651 0 0 0 0 0 0 0 0.0190949016612564 0 0
"horrors" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0 0.0428862442371609
"how-" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"httle" 0 0.0105757434747663 0 0 0 0 0 0 0 0 0 0
"ideas" 0 0.00211514869495326 0.0128899200824955 0 0.0208899101733863 0 0 0 0.00897907874652061 0 0 0
"ill" 0.00271237929912119 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"imagined" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0214431221185805
"impatient" 0 0.00846059477981302 0 0 0 0.00949667616334283 0 0 0 0 0 0
"impending" 0 0.00423029738990651 0 0 0 0 0 0 0.0269372362395618 0 0 0
"independent" 0.00271237929912119 0.00211514869495326 0.0128899200824955 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"indicated" 0 0.00634544608485977 0 0 0 0 0 0 0.0179581574930412 0 0 0
"infantry" 0 0.00634544608485977 0 0.0217155266015201 0 0 0 0 0 0 0 0
"inferior" 0.00271237929912119 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"insist" 0.00271237929912119 0.00211514869495326 0.0386697602474865 0 0 0 0 0 0 0 0 0
"insisted" 0.00271237929912119 0.00423029738990651 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"instruct" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"insurrectionary" 0 0 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0214431221185805
"intercourse" 0 0 0.025779840164991 0.01085776330076 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"invited" 0.00542475859824238 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0 0 0
"iv" 0.00271237929912119 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0
"ja" 0 0 0 0.0542888165038002 0 0 0 0 0 0 0 0
"jacob" 0.00813713789736357 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"jenkins" 0.00542475859824238 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"job" 0.00813713789736357 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"keen" 0 0.00211514869495326 0.025779840164991 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"key" 0 0.00423029738990651 0 0 0 0.0189933523266857 0 0 0.00897907874652061 0 0 0
"knife" 0 0.00634544608485977 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"knows" 0 0.00211514869495326 0.0128899200824955 0 0 0.00949667616334283 0 0.0352609308885755 0 0.0190949016612564 0 0
"lacked" 0.0135618964956059 0 0 0 0 0 0 0 0 0 0 0
"ladies" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0.0349772647778944 0
"landed" 0 0.00423029738990651 0 0 0 0.0284900284900285 0 0 0 0 0 0
"lest" 0 0.00634544608485977 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0
"liberator" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"lightning" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"limited" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0.0349772647778944 0.0107215610592902
"lished" 0 0 0 0 0 0 0 0 0.0269372362395618 0.0381898033225129 0 0
"loaded" 0.00271237929912119 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"lodged" 0 0.00211514869495326 0 0 0.0313348652600794 0.00949667616334283 0 0 0 0 0 0
"log" 0 0.00846059477981302 0 0 0 0 0 0 0 0 0 0.0107215610592902
"luxury" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0.0349772647778944 0
"marching" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0349772647778944 0.0107215610592902
"market" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0.0269372362395618 0 0 0
"marks" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0.0214431221185805
"massa" 0 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0 0 0 0
"master^s" 0 0.00423029738990651 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"materially" 0.00271237929912119 0 0 0.01085776330076 0.0208899101733863 0 0 0.0352609308885755 0 0 0 0
"meaning" 0.0108495171964848 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"members" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0.0179581574930412 0 0 0
"memories" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0.0214431221185805
"memory" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0107215610592902
"merciless" 0.00813713789736357 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"message" 0 0 0 0.01085776330076 0 0.0189933523266857 0 0 0.00897907874652061 0 0 0.0107215610592902
"messenger" 0 0.00423029738990651 0 0.0217155266015201 0 0 0 0 0 0 0 0.0107215610592902
"minister" 0.00542475859824238 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"moore" 0 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0428862442371609
"motives" 0 0 0.025779840164991 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0107215610592902
